pcc_id,recipe_name,recipe_links,author,recipe_image,recipe_overview,recipe_description,recipe_tags,recipe_ingredients,recipe_directions,external_url
100180,Amaranth Cakes,https://www.pccmarkets.com/recipe/amaranth-cakes/,"By Ami Karnosh, PCC Cooks instructor",,"Serves: 4 to 6
Ingredient Notes: Vegetarian, Corn-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,GRAINS,"['1 cup amaranth', '2 tablespoons minced shallots', '3/4 teaspoon sea salt', '1 1/2 cups mushroom broth', '1 large egg', '2 tablespoons flour', '1 tablespoon finely chopped fresh marjoram', 'High-heat oil, such as safflower or sunflower, as needed', '1 tablespoon chopped fresh parsley, to garnish', 'Parmesan cheese, to shave on top (optional)']","['Place amaranth, shallots, salt and broth in a saucepan. Bring to a simmer, cover and reduce heat to very low. Cook for 25 minutes or until grain absorbs all the liquid. Transfer to a mixing bowl and let cool. Stir in egg, flour and marjoram.', 'Pour 1/8-inch layer of oil into large skillet, and heat over medium heat. When oil is hot, drop in 2 tablespoon-size mounds of amaranth mixture and flatten with a fork into a pancake shape. Cook until browned on the bottoms, about 1 minute. Flip and brown the other side. Repeat with remaining mixture.', 'To serve, garnish with chopped parsley and shaved Parmesan, if using; serve immediately.']",https://www.pccmarkets.com
100181,Pistachio And Lemongrass Gyro Skewers,https://www.pccmarkets.com/recipe/pistachio-and-lemongrass-gyro-skewers/,,,"Yields: about 12 skewers
Ingredient Notes: Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free",,"LAMB
PISTACHIOS
POMEGRANATES","['1 pound ground lamb or chicken', '2 tablespoons finely chopped pistachios', '3 cloves garlic, minced', '1 tablespoon finely chopped fresh mint', '2 tablespoons finely chopped fresh cilantro', '1 teaspoon brown sugar', '1 tablespoon tamari', '2 tablespoons finely minced lemongrass', '2 teaspoons freshly ground black pepper', '1/2 teaspoon salt', '1 cup sweet chili sauce', '1/2 cup pomegranate juice']","['Combine lamb or chicken, pistachios, garlic, mint, cilantro, sugar, tamarai, lemongrass, pepper and salt in a bowl.', 'Roll mixture into balls about the size of a Ping-Pong ball. Flatten out each ball slightly and wrap it around a small bamboo fork or a short metal or wooden skewer. (Soak wooden skewers in water for a couple of hours before wrapping with the mixture.)', 'Place chili sauce and pomegranate juice in a small pot and boil for 3 to 4 minutes or until slightly reduced.', 'Preheat a gas or charcoal grill and grill the skewers, turning frequently, until the meat is done through (165° F internal temperature taken with an instant-read thermometer).', 'Serve with chili-pomegranate dipping sauce.']",https://www.pccmarkets.com
100182,"Leftover Turkey, Stuffing And Cranberry Puff Pastry Turnovers",https://www.pccmarkets.com/recipe/leftover-turkey-stuffing-and-cranberry-puff-pastry-turnovers/,,,"Yields: 18 turnovers
Ingredient Notes: Corn-free, Peanut-free, Soy-free, Tree nut-free",,"CRANBERRIES
HOLIDAYS
THANKSGIVING","['1 1/2 cups diced cooked turkey (white, dark meat or a combination)', '1/2 cup stuffing', '1/2 cup grated white cheddar cheese', '1 tablespoon finely chopped green onions', '1 tablespoon finely chopped parsley', '3/4 cup turkey gravy, or more as needed', 'Salt and pepper, to taste', '1 egg', '1 tablespoon water', '1 package frozen puff pastry, thawed', '1/2 cup cranberry sauce']","['In a bowl, combine turkey, stuffing, cheese, green onions, parsley and gravy. Add a little more gravy if the filling is too dry. Season as needed with salt and pepper.', 'In a small bowl, beat egg well with water and set aside (see note).', 'Unfold a sheet of pastry onto a lightly floured cutting board and roll it out gently to make a 12-inch square. Cut the pastry into 9 (3-inch) squares. Very lightly brush the surface of each square with egg wash. (Just enough to make it sticky, NOT wet!)', 'Place a mound of filling in the center of each square, leaving a border on all sides. Top with a scant teaspoon of cranberry sauce. Fold the edges over to form a triangle. (If the filling oozes out, you have too much.) Press down all around the filling to seal the edges well; with a knife, trim any uneven edges. With the tip of your knife, cut a small slit in the top of each pastry to create a vent. Brush the top of each turnover with a light coating of egg wash.', 'Repeat the procedure with the second sheet of pastry.', 'You may freeze these pastries at this time and bake as needed or bake right away. To freeze, lay pastries in a single layer on a baking sheet and freeze solid. Seal in a freezer bag and store until ready for use.', 'To cook fresh pastries: Preheat oven to 425° F. Bake for 15 to 20 minutes, or until deep golden brown.', 'To cook frozen pastries: Preheat oven to 425° F. Bake for 20 to 25 minutes, or until deep golden brown.']",https://www.pccmarkets.com
100183,Spicy Maple-Glazed Nuts,https://www.pccmarkets.com/recipe/spicy-maple-glazed-nuts/,,,"Yields: 4 cups
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Gluten-free, Peanut-free, Soy-free",,"APPETIZERS
MAPLE SYRUP
NUTS","['1/4 cup unsalted butter', '1/3 cup pure maple syrup (in bulk at PCC)', '2 tablespoons water', '1 teaspoon salt', '1/2 teaspoon ground cinnamon', '1 teaspoon chili powder or 1/2 teaspoon cayenne pepper (optional)', '4 cups shelled nuts (walnuts, almonds, hazelnuts, pistachios)', '3 tablespoons turbinado or muscovado sugar']","['Preheat oven to 250° F. Line a baking sheet with parchment paper or a silpat.', 'In a large saucepan combine butter, syrup, water, salt, cinnamon and chili powder. Bring to a boil, whisking constantly. Romove from heat, then mix in nuts and stir to coat evenly.', 'Spread nuts in a single layer on the baking sheet. Sprinkle with turbinado sugar. Bake 30 to 45 minutes, stirring every 15 minutes. Spread on waxed or parchment paper to cool.', 'Store in an airtight container in the fridge for up to 2 weeks.']",https://www.pccmarkets.com
100184,Apple Chutney,https://www.pccmarkets.com/recipe/apple-chutney/,,,"Yields: about 2 quarts
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"APPLES
CHUTNEY
SPREADS","['1/2 cup minced shallots', '1 tablespoon neutral-flavored oil', '2 quarts cubed apples', '1 minced serrano pepper (1 to 2 tablespoons, depending on how spicy you want it)', '1 clove garlic, crushed (skin left on)', '2 cups agave syrup', '2 cups apple cider vinegar', '1 tablespoon minced fresh ginger', '1 sprig thyme', '1 bay leaf', '1 tablespoon cinnamon', '2 tablespoons brown mustard seeds', 'Salt and pepper, to taste']","['In a large saucepan, sauté shallots in oil over medium heat for 3 to 5 minuts. Add remaining ingredients, cover and bring to a boil. Reduce heat, uncover and simmer for 1 to 1 1/2 hours until thick. Stir frequently toward the end to prevent scorching. Chill and serve at room temperature.']",https://www.pccmarkets.com
100185,Moroccan Tofu Kofta,https://www.pccmarkets.com/recipe/moroccan-tofu-kofta/,,,"Yields: 25 to 30 dumplings
Serves: 4 to 6
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free",,"SPICES
TOFU
WINTER SQUASH","['1 yellow onion, finely diced', '1 tablespoon oil', '1 1/2 teaspoons ground cumin', '1 teaspoon ground coriander', '1 1/2 teaspoons paprika', '2 teaspoons ground fennel', '1 teaspoon turmeric', '1/2 teaspoon allspice', '1/2 teaspoon cinnamon', '2 tablespoons balsamic vinegar', '2 tablespoons tamari', '1 tablespoon vegetable bouillon powder', '2 teaspoons unrefined salt', '3/4 pound cooked whole butternut squash', '15 ounces firm tofu', '1 1/2 cups cooked rice', '2 tablespoons dried mint', '2 tablespoons minced fresh ginger', '1 teaspoon minced fresh garlic', '1/2 jalapeño, minced', '1/2 lemon, zested', '1 cup chopped walnuts']","['Preheat oven to 350° F.', 'Sauté onions in oil for about 10 minutes. Add spices and continue to sauté for 5 minutes. Add vinegar, tamari and bouillon powder and sauté for a few more minutes. Season with salt.', 'Blend baked squash in a food processor, including the skin and seeds. Set aside. Crumble tofu and lightly blend in a food processor. Set aside. Place cooked rice in the food processor and blend until mushy.', 'In a mixing bowl combine all ingredients.', 'Form the mixture into 25 to 30 dumplings (balls) using your hands or a 2-ounce scoop. Place on a baking sheet lined with parchment paper. Bake until golden brown, about 25 minutes. Let cool completely before reheating to serve, which will make the kofta more firm.']",https://www.pccmarkets.com
100186,Crispy Salmon Cakes With Wheat Germ And Roasted Mushrooms,https://www.pccmarkets.com/recipe/crispy-salmon-cakes-with-wheat-germ-and-roasted-mushrooms/,,,"Yields: 8 to 12 cakes
Ingredient Notes: Corn-free, Dairy-free, Peanut-free, Soy-free, Tree nut-free",,"MUSHROOMS
SALMON","['6 to 8 crimini mushrooms', '1 pound fresh salmon, skin and bones removed', 'Olive oil', 'Salt and pepper, to taste', '1 egg, beaten', '1/4 cup mayonnaise', '1 tablespoon chopped fresh dill', '1/4 cup minced celery', '1/4 cup minced red bell peppers', '1 tablespoon Worcestershire sauce', '1/2 cup toasted wheat germ', '1/4 cup panko or fresh breadcrumbs', '1 teaspoon Spike seasoning', 'Lime wedges, for garnish', 'Nuts and Seeds Pesto with Lime and Chipotle']","['Preheat oven to 400° F.', 'Toss mushrooms and salmon in a little olive oil, sprinkle with salt and pepper, and roast, side by side, for 15 minutes or until salmon is just cooked through. Allow to cool. Shred salmon with a fork and finely chop mushrooms, squeezing out any excess moisture.', 'In a mixing bowl, combine egg, mayonnaise, dill, celery, peppers, Worcestershire, wheat germ, breadcrumbs and Spike seasoning. Fold in salmon and mushrooms. If the mixture is too wet, add more breadcrumbs; if too dry, add a bit more mayonnaise.', 'Form the salmon mixture into patties, about 2-inches wide and 3/4-inch-thick. Chill for about 1 hour (or you may refrigerate overnight).', 'Heat a little olive oil in a heavy sauté pan or skillet over medium heat. Fry the cakes until deep golden on each side, 3 to 4 minutes to a side.', 'Serve the cakes piping hot with lime wedges and Nuts and Seeds Pesto with Lime and Chipotle.']",https://www.pccmarkets.com
100187,Nuts And Seeds Pesto With Lime And Chipotle,https://www.pccmarkets.com/recipe/nuts-and-seeds-pesto-with-lime-and-chipotle/,,,"Yields: about 1 cup
Ingredient Notes: Vegetarian, Vegan, Corn-free, Egg-free, Gluten-free, Peanut-free, Soy-free",,"NUTS
PESTO
SAUCES","['1/4 cup seeds (such as pumpkin, sunflower, sesame, flax)', '1/4 cup nuts (such as walnuts, almonds, hazelnuts)', '1/4 cup cilantro', '3/4 cup spinach or tender chard', '1 teaspoon chipotle powder', '1/3 cup or more extra virgin olive oil', '1 lime, juiced and zested', 'Hot sauce, to taste', 'Salt, to taste']",['Place all ingredients in the bowl of a food processor or blender and blend until nice and chunky. Add a little more olive oil if it is too dry.'],https://www.pccmarkets.com
100188,Pcc Vegan Cashew Spread,https://www.pccmarkets.com/recipe/pcc-vegan-cashew-spread/,,,"Yields: about 1 cup
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free",,"CASHEWS
SPREADS
SWEET PEPPERS","['2 cups cashew pieces, toasted', '1/3 yellow onion, coarsely chopped', '3 tablespoons roasted red peppers', '3 tablespoons lemon juice', '2 teaspoons minced garlic', '1/2 teaspoon salt', '7 tablespoons water']","['To toast cashew pieces, preheat oven to 325° F. Spread nuts on a baking sheet and toast for 5 to 6 minutes. Let cool.', 'Combine all ingredients (except water) in a blender. Add water while blender is running; mix well.']",https://www.pccmarkets.com
100189,Pcc Feta And Sundried Tomato Spread,https://www.pccmarkets.com/recipe/pcc-feta-and-sundried-tomato-spread/,,,"Serves: 8 to 10
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"SPREADS
TOMATOES","['2 tablespoons diced sundried tomatoes', '1 tablespoon hot water', '3/4 pound cream cheese', ""1/4 pound cow's milk feta cheese"", '1 tablespoon reduced-fat milk', '2 green onions, chopped', '1 teaspoon dried oregano', '1 teaspoon minced garlic', '1/2 teaspoon black pepper']","['Rehydrate sundried tomatoes in hot water until soft. Drain excess liquid.', 'Mix all ingredients in a food processor until smooth.']",https://www.pccmarkets.com
100190,Pcc Gorgonzola Roasted Pecan Spread,https://www.pccmarkets.com/recipe/pcc-gorgonzola-roasted-pecan-spread/,,,"Yields: about 3 cups
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Gluten-free, Peanut-free, Soy-free",,"CHEESE
HOLIDAYS
PECANS","['3/4 cup pecan halves', '1 tablespoon roasted garlic cloves', '3/4 pound cream cheese', '1 cup crumbled Gorgonzola cheese', '3 tablespoons sour cream', '2 tablespoons olive oil', '2 tablespoons lemon juice', '1 teaspoon salt', '1/2 teaspoon ground white pepper', '1/4 cup minced Italian parsley']","['To toast pecans, preheat oven to 325° F. Spread nuts on a baking sheet and toast for about 6 minutes. Let cool.', 'Chop pecans in a food processor using the pulse setting until they are the consistency of coarse meal.', 'Add roasted garlic to the processor and pulse. Transfer pecan-garlic mixture to a large bowl and add all remaining ingredients; mix well by hand.']",https://www.pccmarkets.com
100191,Pcc Roasted Pepper And Artichoke Tapenade,https://www.pccmarkets.com/recipe/pcc-roasted-pepper-and-artichoke-tapenade/,,,"Yields: about 2 1/2 cups
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"ARTICHOKES
SPREADS
SWEET PEPPERS","['1/4 bunch parsley', '1 1/2 cups artichoke hearts, rinsed and drained', '1 1/2 cups roasted red peppers', '6 tablespoons olive oil', '6 tablespoons shredded Parmesan cheese', '5 tablespoons capers, rinsed and drained', '2 tablespoons lemon juice', '1 tablespoon minced garlic']",['Chop all ingredients in a food processor using the pulse setting until tapenade is blended but not a paste.'],https://www.pccmarkets.com
100192,Pcc Guacamole,https://www.pccmarkets.com/recipe/pcc-guacamole/,,,"Yields: 12 ounces
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"AVOCADOS
SAUCES","['2 avocados - halved, peeled and seed removed', '2 teaspoons lemon juice', '1 teaspoon salt', '2 teaspoons minced garlic', '1 teaspoon Tabasco sauce', '1/4 bunch green onions', '2 Roma tomatoes, diced', '1/4 bunch cilantro, chopped', '1/4 red onion, diced']","['In a food processor, add avocados, lemon juice, salt, garlic, Tabasco and green onions; process until smooth.', 'Stir in tomatoes, cilantro and red onion.']",https://www.pccmarkets.com
